commande_id,client_id,produit_id,quantite,prix_unitaire,montant_total,date_commande,statut,mode_paiement,region_livraison,source,devise,annee,mois,trimestre,jour_semaine,tranche_montant,est_annulee,ca_perdu,saison,ville,region,segment,date_inscription,nom,categorie,fournisseur,delai_inscription_commande
CMD-Q1-00920,CLI0494,PRD0106,8,52.42,419.36,2024-03-15,livrée,Virement,Nouvelle-Aquitaine,Q1_2024,EUR,2024,3,1,Vendredi,100-500€,False,0.0,Printemps,Montpellier,Auvergne-RA,Particulier,2023-10-11,Produit_Sto_106,Stockage,MediaShop,156.0
CMD-Q1-00921,CLI0413,PRD0060,3,436.88,1310.64,2024-01-31,livrée,CB,Auvergne-RA,Q1_2024,EUR,2024,1,1,Mercredi,500-2000€,False,0.0,Hiver,Marseille,Île-de-France,PME,2023-11-03,,,,89.0
CMD-Q1-00922,CLI0141,PRD0088,7,793.25,5552.75,2024-03-25,livrée,CB,Auvergne-RA,Q1_2024,EUR,2024,3,1,Lundi,>2000€,False,0.0,Printemps,Marseille,Île-de-France,PME,2022-06-07,,,,657.0
CMD-Q1-00923,CLI0374,PRD0138,6,67.74,406.44,2024-03-12,en_cours,CB,Occitanie,Q1_2024,EUR,2024,3,1,Mardi,100-500€,False,0.0,Printemps,Toulouse,Auvergne-RA,Grand Compte,2022-05-17,,,,665.0
CMD-Q1-00924,CLI0334,PRD0037,8,48.24,385.92,2024-01-16,livrée,CB,Nouvelle-Aquitaine,Q1_2024,EUR,2024,1,1,Mardi,100-500€,False,0.0,Hiver,Nantes,Nouvelle-Aquitaine,Startup,2020-10-31,Produit_Tél_37,Téléphonie,TechPro,1172.0
CMD-Q1-00925,CLI0356,PRD0080,1,131.51,131.51,2024-01-06,annulée,CB,Auvergne-RA,Q1_2024,EUR,2024,1,1,Samedi,100-500€,True,131.51,Hiver,Strasbourg,PACA,Grand Compte,2023-06-08,,,,212.0
CMD-Q1-00926,CLI0295,PRD0129,2,124.46,248.92,2024-03-27,livrée,CB,Île-de-France,Q1_2024,EUR,2024,3,1,Mercredi,100-500€,False,0.0,Printemps,Nantes,Île-de-France,PME,2022-08-04,,,,601.0
CMD-Q1-00927,CLI0423,PRD0130,8,186.38,1491.04,2024-02-20,livrée,CB,Nouvelle-Aquitaine,Q1_2024,EUR,2024,2,1,Mardi,500-2000€,False,0.0,Hiver,Strasbourg,Nouvelle-Aquitaine,Particulier,2022-07-13,Produit_Rés_130,Réseau,DataStore,587.0
CMD-Q1-00928,CLI0074,PRD0076,8,211.08,1688.64,2024-01-14,livrée,CB,Île-de-France,Q1_2024,EUR,2024,1,1,Dimanche,500-2000€,False,0.0,Hiver,Lyon,Auvergne-RA,Particulier,2023-02-10,,,,338.0
CMD-Q1-00929,CLI0302,PRD0088,8,793.25,6346.0,2024-03-21,annulée,CB,Occitanie,Q1_2024,EUR,2024,3,1,Jeudi,>2000€,True,6346.0,Printemps,Montpellier,Occitanie,Particulier,2023-12-18,,,,94.0
CMD-Q1-00930,CLI0418,PRD0023,9,163.48,1471.32,2024-03-07,annulée,PayPal,Occitanie,Q1_2024,EUR,2024,3,1,Jeudi,500-2000€,True,1471.32,Printemps,Nantes,Île-de-France,PME,2023-11-02,Produit_Inf_23,Informatique,TechPro,126.0
CMD-Q1-00931,CLI0366,PRD0102,2,23.26,46.52,2024-03-22,annulée,CB,Occitanie,Q1_2024,EUR,2024,3,1,Vendredi,<100€,True,46.52,Printemps,Lille,Auvergne-RA,PME,2020-08-22,Produit_Sto_102,Stockage,ElecPlus,1308.0
CMD-Q1-00932,CLI0137,PRD0051,8,10.76,86.08,2024-01-30,livrée,Chèque,PACA,Q1_2024,EUR,2024,1,1,Mardi,<100€,False,0.0,Hiver,Marseille,Nouvelle-Aquitaine,Particulier,2023-03-22,Produit_Tél_51,Téléphonie,TechPro,314.0
CMD-Q1-00933,CLI0182,PRD0126,1,82.76,82.76,2024-02-21,livrée,PayPal,PACA,Q1_2024,EUR,2024,2,1,Mercredi,<100€,False,0.0,Hiver,Toulouse,PACA,Grand Compte,2023-02-14,Produit_Rés_126,Réseau,MediaShop,372.0
CMD-Q1-00934,CLI0494,PRD0028,7,59.7,417.9,2024-03-29,en_cours,CB,Île-de-France,Q1_2024,EUR,2024,3,1,Vendredi,100-500€,False,0.0,Printemps,Montpellier,Auvergne-RA,Particulier,2023-10-11,,,,170.0
CMD-Q1-00935,CLI0289,PRD0002,3,135.96,407.88,2024-03-16,en_cours,CB,PACA,Q1_2024,EUR,2024,3,1,Samedi,100-500€,False,0.0,Printemps,Paris,Nouvelle-Aquitaine,Particulier,2022-12-25,Produit_Inf_2,Informatique,MediaShop,447.0
CMD-Q1-00936,CLI0299,PRD0021,4,78.18,312.72,2024-03-13,livrée,CB,Île-de-France,Q1_2024,EUR,2024,3,1,Mercredi,100-500€,False,0.0,Printemps,Bordeaux,Nouvelle-Aquitaine,Particulier,2023-02-24,,,,383.0
CMD-Q1-00937,CLI0480,PRD0037,7,48.24,337.68,2024-02-14,livrée,Virement,PACA,Q1_2024,EUR,2024,2,1,Mercredi,100-500€,False,0.0,Hiver,Marseille,Occitanie,PME,2020-02-13,Produit_Tél_37,Téléphonie,TechPro,1462.0
CMD-Q1-00938,CLI0348,PRD0068,3,12.48,37.44,2024-02-29,en_cours,Virement,Île-de-France,Q1_2024,EUR,2024,2,1,Jeudi,<100€,False,0.0,Hiver,Nantes,Occitanie,Grand Compte,2022-06-24,Produit_Aud_68,Audio,TechPro,615.0
CMD-Q1-00939,CLI0002,PRD0098,1,37.93,37.93,2024-02-22,en_cours,CB,Occitanie,Q1_2024,EUR,2024,2,1,Jeudi,<100€,False,0.0,Hiver,Lyon,Nouvelle-Aquitaine,Particulier,2022-08-11,Produit_Sto_98,Stockage,MediaShop,560.0
CMD-Q1-00940,CLI0052,PRD0112,1,79.76,79.76,2024-01-07,livrée,Virement,Occitanie,Q1_2024,EUR,2024,1,1,Dimanche,<100€,False,0.0,Hiver,Nice,Nouvelle-Aquitaine,PME,2022-12-01,Produit_Sto_112,Stockage,DataStore,402.0
CMD-Q1-00941,CLI0456,PRD0041,2,48.15,96.3,2024-01-22,livrée,Virement,Occitanie,Q1_2024,EUR,2024,1,1,Lundi,<100€,False,0.0,Hiver,Nice,Nouvelle-Aquitaine,Particulier,2023-08-27,Produit_Tél_41,Téléphonie,TechPro,148.0
CMD-Q1-00942,CLI0071,PRD0049,2,65.78,131.56,2024-01-30,livrée,CB,Île-de-France,Q1_2024,EUR,2024,1,1,Mardi,100-500€,False,0.0,Hiver,Nantes,Nouvelle-Aquitaine,Particulier,2023-10-15,Produit_Tél_49,Téléphonie,TechPro,107.0
CMD-Q1-00943,CLI0120,PRD0097,8,149.62,1196.96,2024-01-25,livrée,CB,Île-de-France,Q1_2024,EUR,2024,1,1,Jeudi,500-2000€,False,0.0,Hiver,Montpellier,Auvergne-RA,Particulier,2023-08-05,Produit_Sto_97,Stockage,MediaShop,173.0
CMD-Q1-00944,CLI0013,PRD0078,9,217.49,1957.41,2024-02-25,livrée,Virement,PACA,Q1_2024,EUR,2024,2,1,Dimanche,500-2000€,False,0.0,Hiver,Toulouse,Île-de-France,PME,2021-05-16,Produit_Acc_78,Accessoires,DataStore,1015.0
CMD-Q1-00945,CLI0001,PRD0100,6,62.84,377.04,2024-02-12,livrée,CB,Auvergne-RA,Q1_2024,EUR,2024,2,1,Lundi,100-500€,False,0.0,Hiver,Toulouse,Auvergne-RA,Startup,2021-02-01,Produit_Sto_100,Stockage,DataStore,1106.0
CMD-Q1-00946,CLI0285,PRD0114,7,61.01,427.07,2024-01-23,livrée,CB,Occitanie,Q1_2024,EUR,2024,1,1,Mardi,100-500€,False,0.0,Hiver,Lille,PACA,Startup,2023-10-19,Produit_Sto_114,Stockage,MediaShop,96.0
CMD-Q1-00947,CLI0471,PRD0008,7,308.27,2157.89,2024-03-18,livrée,CB,Auvergne-RA,Q1_2024,EUR,2024,3,1,Lundi,>2000€,False,0.0,Printemps,Lille,Île-de-France,Particulier,2020-12-01,Produit_Inf_8,Informatique,DataStore,1203.0
CMD-Q1-00948,CLI0054,PRD0146,2,30.77,61.54,2024-01-21,livrée,CB,Nouvelle-Aquitaine,Q1_2024,EUR,2024,1,1,Dimanche,<100€,False,0.0,Hiver,Strasbourg,Auvergne-RA,Particulier,2020-04-13,Produit_Rés_146,Réseau,TechPro,1378.0
CMD-Q1-00949,CLI0069,PRD0126,1,82.76,82.76,2024-02-27,livrée,CB,Île-de-France,Q1_2024,EUR,2024,2,1,Mardi,<100€,False,0.0,Hiver,Marseille,Île-de-France,Particulier,2021-12-10,Produit_Rés_126,Réseau,MediaShop,809.0
CMD-Q1-00950,CLI0434,PRD0078,6,217.49,1304.94,2024-01-12,en_cours,Chèque,Nouvelle-Aquitaine,Q1_2024,EUR,2024,1,1,Vendredi,500-2000€,False,0.0,Hiver,Lyon,Nouvelle-Aquitaine,Particulier,2020-06-14,Produit_Acc_78,Accessoires,DataStore,1307.0
CMD-Q1-00951,CLI0145,PRD0111,4,237.06,948.24,2024-01-08,livrée,CB,Auvergne-RA,Q1_2024,EUR,2024,1,1,Lundi,500-2000€,False,0.0,Hiver,Paris,PACA,PME,2021-09-26,Produit_Sto_111,Stockage,ElecPlus,834.0
CMD-Q1-00952,CLI0158,PRD0063,6,86.81,520.86,2024-03-15,livrée,Chèque,Île-de-France,Q1_2024,EUR,2024,3,1,Vendredi,500-2000€,False,0.0,Printemps,Nantes,Nouvelle-Aquitaine,Particulier,2020-01-14,Produit_Aud_63,Audio,ElecPlus,1522.0
CMD-Q1-00953,CLI0001,PRD0046,1,69.9,69.9,2024-02-07,retournée,CB,Auvergne-RA,Q1_2024,EUR,2024,2,1,Mercredi,<100€,False,0.0,Hiver,Toulouse,Auvergne-RA,Startup,2021-02-01,Produit_Tél_46,Téléphonie,ElecPlus,1101.0
CMD-Q1-00954,CLI0427,PRD0062,4,51.87,207.48,2024-03-27,livrée,CB,PACA,Q1_2024,EUR,2024,3,1,Mercredi,100-500€,False,0.0,Printemps,Strasbourg,PACA,Particulier,2022-10-11,,,,533.0
CMD-Q1-00955,CLI0353,PRD0120,4,107.93,431.72,2024-01-24,livrée,Virement,Île-de-France,Q1_2024,EUR,2024,1,1,Mercredi,100-500€,False,0.0,Hiver,Nantes,PACA,PME,2022-06-28,,,,575.0
CMD-Q1-00956,CLI0222,PRD0042,8,126.36,1010.88,2024-03-08,livrée,CB,Île-de-France,Q1_2024,EUR,2024,3,1,Vendredi,500-2000€,False,0.0,Printemps,Toulouse,Nouvelle-Aquitaine,PME,2021-09-20,,,,900.0
CMD-Q1-00957,CLI0487,PRD0152,1,499.98,499.98,2024-02-02,inconnu,PayPal,PACA,Q1_2024,EUR,2024,2,1,Vendredi,100-500€,False,0.0,Hiver,Nice,Occitanie,Particulier,2021-01-22,Produit_Rés_152,Réseau,ElecPlus,1106.0
CMD-Q1-00958,CLI0427,PRD0148,7,70.91,496.37,2024-01-06,annulée,Virement,Occitanie,Q1_2024,EUR,2024,1,1,Samedi,100-500€,True,496.37,Hiver,Strasbourg,PACA,Particulier,2022-10-11,,,,452.0
CMD-Q1-00959,CLI0442,PRD0001,2,57.96,115.92,2024-01-01,livrée,CB,Occitanie,Q1_2024,EUR,2024,1,1,Lundi,100-500€,False,0.0,Hiver,Paris,Auvergne-RA,Grand Compte,2020-02-23,Produit_Inf_1,Informatique,TechPro,1408.0
CMD-Q1-00960,CLI0087,PRD0028,1,59.7,59.7,2024-02-22,livrée,CB,Auvergne-RA,Q1_2024,EUR,2024,2,1,Jeudi,<100€,False,0.0,Hiver,Bordeaux,Auvergne-RA,Particulier,2023-02-06,,,,381.0
CMD-Q1-00961,CLI0350,PRD0112,8,79.76,638.08,2024-03-24,livrée,CB,Nouvelle-Aquitaine,Q1_2024,EUR,2024,3,1,Dimanche,500-2000€,False,0.0,Printemps,Montpellier,Auvergne-RA,Particulier,2023-09-12,Produit_Sto_112,Stockage,DataStore,194.0
CMD-Q1-00962,CLI0088,PRD0061,5,75.83,379.15,2024-01-15,annulée,PayPal,Occitanie,Q1_2024,EUR,2024,1,1,Lundi,100-500€,True,379.15,Hiver,Toulouse,Auvergne-RA,Particulier,2022-07-22,Produit_Aud_61,Audio,DataStore,542.0
CMD-Q1-00963,CLI0450,PRD0029,3,149.76,449.28,2024-03-04,livrée,CB,PACA,Q1_2024,EUR,2024,3,1,Lundi,100-500€,False,0.0,Printemps,Nantes,Auvergne-RA,Particulier,2023-06-29,Produit_Tél_29,Téléphonie,TechPro,249.0
CMD-Q1-00964,CLI0265,PRD0117,5,69.72,348.6,2024-03-25,livrée,CB,Nouvelle-Aquitaine,Q1_2024,EUR,2024,3,1,Lundi,100-500€,False,0.0,Printemps,Strasbourg,Occitanie,Grand Compte,2021-05-06,Produit_Sto_117,Stockage,ElecPlus,1054.0
CMD-Q1-00965,CLI0136,PRD0097,1,149.62,149.62,2024-02-15,annulée,CB,Auvergne-RA,Q1_2024,EUR,2024,2,1,Jeudi,100-500€,True,149.62,Hiver,Marseille,Occitanie,PME,2021-11-23,Produit_Sto_97,Stockage,MediaShop,814.0
CMD-Q1-00966,CLI0473,PRD0078,1,217.49,217.49,2024-02-17,livrée,PayPal,Occitanie,Q1_2024,EUR,2024,2,1,Samedi,100-500€,False,0.0,Hiver,Toulouse,Île-de-France,Particulier,2021-03-10,Produit_Acc_78,Accessoires,DataStore,1074.0
CMD-Q1-00967,CLI0431,PRD0041,3,48.15,144.45,2024-01-14,livrée,Virement,Occitanie,Q1_2024,EUR,2024,1,1,Dimanche,100-500€,False,0.0,Hiver,Strasbourg,PACA,Particulier,2022-01-29,Produit_Tél_41,Téléphonie,TechPro,715.0
CMD-Q1-00968,CLI0205,PRD0147,3,56.16,168.48,2024-03-08,annulée,CB,PACA,Q1_2024,EUR,2024,3,1,Vendredi,100-500€,True,168.48,Printemps,Nantes,Nouvelle-Aquitaine,Particulier,2021-04-25,Produit_Rés_147,Réseau,ElecPlus,1048.0
CMD-Q1-00969,CLI0224,PRD0036,5,211.79,1058.95,2024-03-28,livrée,CB,Nouvelle-Aquitaine,Q1_2024,EUR,2024,3,1,Jeudi,500-2000€,False,0.0,Printemps,Nice,Occitanie,Startup,2021-09-16,Produit_Tél_36,Téléphonie,TechPro,924.0
CMD-Q1-00970,CLI0277,PRD0127,3,63.31,189.93,2024-01-30,livrée,Chèque,Île-de-France,Q1_2024,EUR,2024,1,1,Mardi,100-500€,False,0.0,Hiver,Montpellier,Nouvelle-Aquitaine,Particulier,2020-06-12,Produit_Rés_127,Réseau,MediaShop,1327.0
CMD-Q1-00971,CLI0491,PRD0103,4,57.7,230.8,2024-01-31,livrée,CB,Île-de-France,Q1_2024,EUR,2024,1,1,Mercredi,100-500€,False,0.0,Hiver,Montpellier,PACA,Particulier,2022-06-11,Produit_Sto_103,Stockage,DataStore,599.0
CMD-Q1-00972,CLI0142,PRD0053,1,79.12,79.12,2024-03-04,livrée,CB,Nouvelle-Aquitaine,Q1_2024,EUR,2024,3,1,Lundi,<100€,False,0.0,Printemps,Bordeaux,Île-de-France,Particulier,2020-08-29,Produit_Tél_53,Téléphonie,ElecPlus,1283.0
CMD-Q1-00973,CLI0078,PRD0120,4,107.93,431.72,2024-03-26,livrée,CB,PACA,Q1_2024,EUR,2024,3,1,Mardi,100-500€,False,0.0,Printemps,Montpellier,Île-de-France,Particulier,2021-08-01,,,,968.0
CMD-Q1-00974,CLI0367,PRD0070,9,28.37,255.33,2024-01-16,livrée,PayPal,Auvergne-RA,Q1_2024,EUR,2024,1,1,Mardi,100-500€,False,0.0,Hiver,Montpellier,Nouvelle-Aquitaine,PME,2021-03-06,Produit_Aud_70,Audio,ElecPlus,1046.0
CMD-Q1-00975,CLI0495,PRD0107,1,101.48,101.48,2024-02-21,livrée,CB,Occitanie,Q1_2024,EUR,2024,2,1,Mercredi,100-500€,False,0.0,Hiver,Nice,PACA,Startup,2021-12-09,Produit_Sto_107,Stockage,ElecPlus,804.0
CMD-Q1-00976,CLI0047,PRD0100,3,62.84,188.52,2024-01-05,en_cours,CB,Auvergne-RA,Q1_2024,EUR,2024,1,1,Vendredi,100-500€,False,0.0,Hiver,Nantes,Auvergne-RA,Particulier,2020-09-17,Produit_Sto_100,Stockage,DataStore,1205.0
CMD-Q1-00977,CLI0483,PRD0020,6,304.72,1828.32,2024-03-26,livrée,Virement,Île-de-France,Q1_2024,EUR,2024,3,1,Mardi,500-2000€,False,0.0,Printemps,Nantes,PACA,PME,2023-06-14,Produit_Inf_20,Informatique,TechPro,286.0
CMD-Q1-00978,CLI0477,PRD0095,2,106.83,213.66,2024-02-12,livrée,CB,Occitanie,Q1_2024,EUR,2024,2,1,Lundi,100-500€,False,0.0,Hiver,Nice,PACA,Startup,2023-12-08,Produit_Acc_95,Accessoires,MediaShop,66.0
CMD-Q1-00979,CLI0065,PRD0004,6,42.82,256.92,2024-02-20,en_cours,CB,Nouvelle-Aquitaine,Q1_2024,EUR,2024,2,1,Mardi,100-500€,False,0.0,Hiver,Montpellier,Île-de-France,Startup,2023-12-01,Produit_Inf_4,Informatique,DataStore,81.0
CMD-Q1-00980,CLI0449,PRD0041,9,48.15,433.35,2024-03-09,livrée,CB,Occitanie,Q1_2024,EUR,2024,3,1,Samedi,100-500€,False,0.0,Printemps,Nantes,Occitanie,Particulier,2021-07-21,Produit_Tél_41,Téléphonie,TechPro,962.0
CMD-Q1-00981,CLI0113,PRD0132,1,66.14,66.14,2024-03-08,livrée,CB,PACA,Q1_2024,EUR,2024,3,1,Vendredi,<100€,False,0.0,Printemps,Nantes,Occitanie,Grand Compte,2022-12-06,Produit_Rés_132,Réseau,MediaShop,458.0
CMD-Q1-00982,CLI0102,PRD0135,6,112.71,676.26,2024-01-12,retournée,CB,Auvergne-RA,Q1_2024,EUR,2024,1,1,Vendredi,500-2000€,False,0.0,Hiver,Montpellier,PACA,Particulier,2023-01-26,,,,351.0
CMD-Q1-00983,CLI0364,PRD0093,9,62.68,564.12,2024-02-24,en_cours,CB,Nouvelle-Aquitaine,Q1_2024,EUR,2024,2,1,Samedi,500-2000€,False,0.0,Hiver,Bordeaux,Auvergne-RA,Particulier,2020-05-20,Produit_Acc_93,Accessoires,ElecPlus,1375.0
CMD-Q1-00984,CLI0038,PRD0042,2,126.36,252.72,2024-01-13,livrée,Virement,Île-de-France,Q1_2024,EUR,2024,1,1,Samedi,100-500€,False,0.0,Hiver,Bordeaux,Île-de-France,Particulier,2020-03-07,,,,1407.0
CMD-Q1-00985,CLI0270,PRD0003,1,83.45,83.45,2024-03-21,annulée,CB,PACA,Q1_2024,EUR,2024,3,1,Jeudi,<100€,True,83.45,Printemps,Lyon,Île-de-France,Particulier,2020-04-07,,,,1444.0
CMD-Q1-00986,CLI0403,PRD0138,9,67.74,609.66,2024-03-07,livrée,Virement,Île-de-France,Q1_2024,EUR,2024,3,1,Jeudi,500-2000€,False,0.0,Printemps,Bordeaux,Occitanie,Particulier,2022-04-03,,,,704.0
CMD-Q1-00987,CLI0176,PRD0104,6,81.27,487.62,2024-01-21,livrée,Chèque,Occitanie,Q1_2024,EUR,2024,1,1,Dimanche,100-500€,False,0.0,Hiver,Marseille,Occitanie,Particulier,2023-09-29,Produit_Sto_104,Stockage,MediaShop,114.0
CMD-Q1-00988,CLI0155,PRD0150,3,81.48,244.44,2024-02-24,livrée,CB,Auvergne-RA,Q1_2024,EUR,2024,2,1,Samedi,100-500€,False,0.0,Hiver,Marseille,PACA,PME,2021-09-28,Produit_Rés_150,Réseau,MediaShop,879.0
CMD-Q1-00989,CLI0385,PRD0135,6,112.71,676.26,2024-03-14,annulée,CB,PACA,Q1_2024,EUR,2024,3,1,Jeudi,500-2000€,True,676.26,Printemps,Paris,Île-de-France,Startup,2023-01-30,,,,409.0
CMD-Q1-00990,CLI0030,PRD0050,1,27.92,27.92,2024-03-17,livrée,Virement,PACA,Q1_2024,EUR,2024,3,1,Dimanche,<100€,False,0.0,Printemps,Nice,PACA,Grand Compte,2022-10-25,Produit_Tél_50,Téléphonie,DataStore,509.0
CMD-Q1-00991,CLI0393,PRD0077,7,151.78,1062.46,2024-01-21,livrée,CB,PACA,Q1_2024,EUR,2024,1,1,Dimanche,500-2000€,False,0.0,Hiver,Paris,PACA,PME,2022-04-27,,,,634.0
CMD-Q1-00992,CLI0127,PRD0048,4,164.13,656.52,2024-02-10,livrée,PayPal,PACA,Q1_2024,EUR,2024,2,1,Samedi,500-2000€,False,0.0,Hiver,Toulouse,Occitanie,Particulier,2022-07-04,Produit_Tél_48,Téléphonie,TechPro,586.0
CMD-Q1-00993,CLI0457,PRD0018,6,121.33,727.98,2024-03-12,livrée,Virement,Nouvelle-Aquitaine,Q1_2024,EUR,2024,3,1,Mardi,500-2000€,False,0.0,Printemps,Toulouse,Nouvelle-Aquitaine,Particulier,2023-04-15,,,,332.0
CMD-Q1-00994,CLI0242,PRD0095,7,106.83,747.81,2024-03-05,en_cours,Chèque,Nouvelle-Aquitaine,Q1_2024,EUR,2024,3,1,Mardi,500-2000€,False,0.0,Printemps,Montpellier,Auvergne-RA,Particulier,2020-05-08,Produit_Acc_95,Accessoires,MediaShop,1397.0
CMD-Q1-00995,CLI0476,PRD0092,6,159.37,956.22,2024-02-28,livrée,CB,Île-de-France,Q1_2024,EUR,2024,2,1,Mercredi,500-2000€,False,0.0,Hiver,Montpellier,PACA,Particulier,2021-10-05,Produit_Acc_92,Accessoires,TechPro,876.0
CMD-Q1-00996,CLI0072,PRD0063,2,86.81,173.62,2024-01-03,livrée,CB,Île-de-France,Q1_2024,EUR,2024,1,1,Mercredi,100-500€,False,0.0,Hiver,Marseille,PACA,Particulier,2023-09-03,Produit_Aud_63,Audio,ElecPlus,122.0
CMD-Q1-00997,CLI0438,PRD0057,1,85.5,85.5,2024-01-19,livrée,Chèque,Île-de-France,Q1_2024,EUR,2024,1,1,Vendredi,<100€,False,0.0,Hiver,Lyon,Occitanie,PME,2021-08-17,,,,885.0
CMD-Q1-00998,CLI0153,PRD0055,9,45.75,411.75,2024-01-09,livrée,Virement,Nouvelle-Aquitaine,Q1_2024,EUR,2024,1,1,Mardi,100-500€,False,0.0,Hiver,Montpellier,Nouvelle-Aquitaine,Particulier,2022-01-01,Produit_Aud_55,Audio,MediaShop,738.0
CMD-Q1-00999,CLI0338,PRD0053,3,79.12,237.36,2024-01-17,livrée,Virement,PACA,Q1_2024,EUR,2024,1,1,Mercredi,100-500€,False,0.0,Hiver,Lyon,Île-de-France,Particulier,2022-02-25,Produit_Tél_53,Téléphonie,ElecPlus,691.0
CMD-Q1-01000,CLI0389,PRD0036,6,211.79,1270.74,2024-03-04,annulée,PayPal,Auvergne-RA,Q1_2024,EUR,2024,3,1,Lundi,500-2000€,True,1270.74,Printemps,Marseille,Occitanie,Particulier,2021-05-07,Produit_Tél_36,Téléphonie,TechPro,1032.0
CMD-Q1-01001,CLI0256,PRD0022,9,235.27,2117.43,2024-03-03,livrée,Chèque,Occitanie,Q1_2024,EUR,2024,3,1,Dimanche,>2000€,False,0.0,Printemps,Lille,Nouvelle-Aquitaine,PME,2020-02-19,,,,1474.0
CMD-Q1-01002,CLI0044,PRD0135,7,112.71,788.97,2024-03-17,livrée,CB,Occitanie,Q1_2024,EUR,2024,3,1,Dimanche,500-2000€,False,0.0,Printemps,Nantes,PACA,Particulier,2020-07-12,,,,1344.0
CMD-Q1-01003,CLI0111,PRD0151,6,221.15,1326.9,2024-02-06,livrée,Virement,Île-de-France,Q1_2024,EUR,2024,2,1,Mardi,500-2000€,False,0.0,Hiver,Montpellier,PACA,Startup,2020-08-13,Produit_Rés_151,Réseau,ElecPlus,1272.0
CMD-Q1-01004,CLI0333,PRD0089,1,93.09,93.09,2024-02-23,retournée,CB,Auvergne-RA,Q1_2024,EUR,2024,2,1,Vendredi,<100€,False,0.0,Hiver,Strasbourg,Nouvelle-Aquitaine,Startup,2020-07-19,,,,1314.0
CMD-Q1-01005,CLI0019,PRD0130,9,186.38,1677.42,2024-03-20,livrée,CB,Auvergne-RA,Q1_2024,EUR,2024,3,1,Mercredi,500-2000€,False,0.0,Printemps,Toulouse,Occitanie,Particulier,2020-03-23,Produit_Rés_130,Réseau,DataStore,1458.0
CMD-Q1-01006,CLI0456,PRD0056,2,46.62,93.24,2024-02-25,livrée,Virement,PACA,Q1_2024,EUR,2024,2,1,Dimanche,<100€,False,0.0,Hiver,Nice,Nouvelle-Aquitaine,Particulier,2023-08-27,Produit_Aud_56,Audio,TechPro,182.0
CMD-Q1-01007,CLI0005,PRD0091,1,75.28,75.28,2024-03-11,retournée,CB,Auvergne-RA,Q1_2024,EUR,2024,3,1,Lundi,<100€,False,0.0,Printemps,Paris,Île-de-France,Particulier,2022-12-29,,,,438.0
CMD-Q1-01008,CLI0358,PRD0092,3,159.37,478.11,2024-02-25,livrée,Chèque,Occitanie,Q1_2024,EUR,2024,2,1,Dimanche,100-500€,False,0.0,Hiver,Paris,Auvergne-RA,Particulier,2021-10-21,Produit_Acc_92,Accessoires,TechPro,857.0
CMD-Q1-01009,CLI0448,PRD0023,1,163.48,163.48,2024-01-28,livrée,Chèque,Auvergne-RA,Q1_2024,EUR,2024,1,1,Dimanche,100-500€,False,0.0,Hiver,Nantes,PACA,Particulier,2023-10-24,Produit_Inf_23,Informatique,TechPro,96.0
CMD-Q1-01010,CLI0321,PRD0099,9,182.41,1641.69,2024-01-05,en_cours,Chèque,PACA,Q1_2024,EUR,2024,1,1,Vendredi,500-2000€,False,0.0,Hiver,Strasbourg,Occitanie,PME,2023-10-12,Produit_Sto_99,Stockage,DataStore,85.0
CMD-Q1-01011,CLI0278,PRD0003,1,83.45,83.45,2024-03-12,en_cours,CB,Nouvelle-Aquitaine,Q1_2024,EUR,2024,3,1,Mardi,<100€,False,0.0,Printemps,Montpellier,Auvergne-RA,PME,2021-04-12,,,,1065.0
CMD-Q1-01013,CLI0160,PRD0070,6,28.37,170.22,2024-02-08,en_cours,PayPal,Île-de-France,Q1_2024,EUR,2024,2,1,Jeudi,100-500€,False,0.0,Hiver,Toulouse,Île-de-France,Particulier,2020-10-27,Produit_Aud_70,Audio,ElecPlus,1199.0
CMD-Q1-01014,CLI0027,PRD0018,8,121.33,970.64,2024-02-23,livrée,CB,PACA,Q1_2024,EUR,2024,2,1,Vendredi,500-2000€,False,0.0,Hiver,Bordeaux,Occitanie,Startup,2020-02-22,,,,1462.0
CMD-Q1-01015,CLI0342,PRD0019,6,62.97,377.82,2024-02-12,livrée,CB,Île-de-France,Q1_2024,EUR,2024,2,1,Lundi,100-500€,False,0.0,Hiver,Marseille,PACA,Particulier,2021-09-11,,,,884.0
CMD-Q1-01016,CLI0010,PRD0043,4,100.34,401.36,2024-01-30,livrée,Chèque,PACA,Q1_2024,EUR,2024,1,1,Mardi,100-500€,False,0.0,Hiver,Toulouse,Nouvelle-Aquitaine,Particulier,2023-11-26,,,,65.0
CMD-Q1-01017,CLI0311,PRD0008,2,308.27,616.54,2024-01-10,livrée,CB,Occitanie,Q1_2024,EUR,2024,1,1,Mercredi,500-2000€,False,0.0,Hiver,Paris,Île-de-France,Particulier,2022-03-29,Produit_Inf_8,Informatique,DataStore,652.0
CMD-Q1-01018,CLI0270,PRD0015,8,80.47,643.76,2024-01-31,en_cours,Virement,Nouvelle-Aquitaine,Q1_2024,EUR,2024,1,1,Mercredi,500-2000€,False,0.0,Hiver,Lyon,Île-de-France,Particulier,2020-04-07,,,,1394.0
CMD-Q1-01019,CLI0451,PRD0105,3,408.15,1224.45,2024-02-05,livrée,CB,PACA,Q1_2024,EUR,2024,2,1,Lundi,500-2000€,False,0.0,Hiver,Lyon,Auvergne-RA,Particulier,2021-05-26,Produit_Sto_105,Stockage,TechPro,985.0
