commande_id,client_id,produit_id,quantite,prix_unitaire,montant_total,date_commande,statut,mode_paiement,region_livraison,source,devise,annee,mois,trimestre,jour_semaine,ville,region,segment,date_inscription,nom,categorie,fournisseur,tranche_montant,saison,est_annulee,ca_perdu,delai_inscription_commande
CMD-Q1-01256,CLI0468,PRD0117,3,69.72,209.16,2024-02-01,livrée,CB,PACA,Q1_2024,EUR,2024,2,1,Jeudi,Toulouse,Auvergne-RA,Particulier,2022-10-27,Produit_Sto_117,Stockage,ElecPlus,100-500€,Hiver,False,0.00,462.00
CMD-Q1-01257,CLI0181,PRD0113,2,82.62,165.24,2024-03-11,livrée,CB,Occitanie,Q1_2024,EUR,2024,3,1,Lundi,Toulouse,Nouvelle-Aquitaine,Particulier,2020-02-12,Produit_Sto_113,Stockage,ElecPlus,100-500€,Hiver,False,0.00,1489.00
CMD-Q1-01258,CLI0484,PRD0019,1,62.97,62.97,2024-03-02,livrée,Virement,Nouvelle-Aquitaine,Q1_2024,EUR,2024,3,1,Samedi,Paris,Auvergne-RA,Particulier,2021-01-30,,,,<100€,Hiver,False,0.00,1127.00
CMD-Q1-01259,CLI0109,PRD0096,4,33.23,132.92,2024-02-12,livrée,CB,Nouvelle-Aquitaine,Q1_2024,EUR,2024,2,1,Lundi,Lyon,Occitanie,Grand Compte,2021-12-05,Produit_Acc_96,Accessoires,ElecPlus,100-500€,Hiver,False,0.00,799.00
CMD-Q1-01260,CLI0293,PRD0018,9,121.33,1091.97,2024-02-12,en_cours,CB,Occitanie,Q1_2024,EUR,2024,2,1,Lundi,Lyon,Nouvelle-Aquitaine,PME,2021-12-02,,,,500-2000€,Hiver,False,0.00,802.00
CMD-Q1-01261,CLI0236,PRD0099,5,182.41,912.05,2024-03-19,livrée,Virement,PACA,Q1_2024,EUR,2024,3,1,Mardi,Lyon,Nouvelle-Aquitaine,PME,2023-04-10,Produit_Sto_99,Stockage,DataStore,500-2000€,Hiver,False,0.00,344.00
CMD-Q1-01262,CLI0366,PRD0014,7,415.81,2910.67,2024-01-04,livrée,CB,Île-de-France,Q1_2024,EUR,2024,1,1,Jeudi,Lille,Auvergne-RA,PME,2020-08-22,Produit_Inf_14,Informatique,MediaShop,>2000€,Hiver,False,0.00,1230.00
CMD-Q1-01263,CLI0285,PRD0114,5,61.01,305.05,2024-03-02,livrée,CB,PACA,Q1_2024,EUR,2024,3,1,Samedi,Lille,PACA,Startup,2023-10-19,Produit_Sto_114,Stockage,MediaShop,100-500€,Hiver,False,0.00,135.00
CMD-Q1-01264,CLI0003,PRD0076,9,211.08,1899.72,2024-03-21,livrée,CB,Auvergne-RA,Q1_2024,EUR,2024,3,1,Jeudi,Nantes,Occitanie,PME,2023-11-17,,,,500-2000€,Hiver,False,0.00,125.00
CMD-Q1-01265,CLI0090,PRD0036,3,211.79,635.37,2024-03-18,livrée,CB,Auvergne-RA,Q1_2024,EUR,2024,3,1,Lundi,Toulouse,Auvergne-RA,Startup,2022-07-10,Produit_Tél_36,Téléphonie,TechPro,500-2000€,Hiver,False,0.00,617.00
CMD-Q1-01266,CLI0263,PRD0082,3,36.44,109.32,2024-01-31,livrée,CB,Occitanie,Q1_2024,EUR,2024,1,1,Mercredi,Bordeaux,PACA,Grand Compte,2020-09-06,Produit_Acc_82,Accessoires,DataStore,100-500€,Hiver,False,0.00,1242.00
CMD-Q1-01267,CLI0350,PRD0067,3,126.77,380.31,2024-02-27,livrée,CB,PACA,Q1_2024,EUR,2024,2,1,Mardi,Montpellier,Auvergne-RA,Particulier,2023-09-12,Produit_Aud_67,Audio,TechPro,100-500€,Hiver,False,0.00,168.00
CMD-Q1-01268,CLI0288,PRD0034,9,36.63,329.67,2024-03-16,livrée,CB,PACA,Q1_2024,EUR,2024,3,1,Samedi,Nantes,Île-de-France,Particulier,2022-05-11,Produit_Tél_34,Téléphonie,MediaShop,100-500€,Hiver,False,0.00,675.00
CMD-Q1-01269,CLI9921,PRD0119,3,496.56,1489.68,2024-02-15,livrée,CB,Nouvelle-Aquitaine,Q1_2024,EUR,2024,2,1,Jeudi,,,,,Produit_Sto_119,Stockage,MediaShop,500-2000€,Hiver,False,0.00,
CMD-Q1-01270,CLI0127,PRD0033,7,291.53,2040.71,2024-02-13,livrée,CB,Île-de-France,Q1_2024,EUR,2024,2,1,Mardi,Toulouse,Occitanie,Particulier,2022-07-04,,,,>2000€,Hiver,False,0.00,589.00
CMD-Q1-01271,CLI0287,PRD0105,7,408.15,2857.05,2024-02-23,en_cours,CB,Auvergne-RA,Q1_2024,EUR,2024,2,1,Vendredi,Marseille,Nouvelle-Aquitaine,Startup,2020-11-02,Produit_Sto_105,Stockage,TechPro,>2000€,Hiver,False,0.00,1208.00
CMD-Q1-01272,CLI9961,PRD0104,5,81.27,406.35,2024-03-12,retournée,Chèque,PACA,Q1_2024,EUR,2024,3,1,Mardi,,,,,Produit_Sto_104,Stockage,MediaShop,100-500€,Hiver,False,0.00,
CMD-Q1-01273,CLI0049,PRD0052,4,118.68,474.72,2024-03-02,livrée,PayPal,Occitanie,Q1_2024,EUR,2024,3,1,Samedi,Marseille,Île-de-France,Particulier,2020-08-23,,,,100-500€,Hiver,False,0.00,1287.00
CMD-Q1-01274,CLI0067,PRD0063,3,86.81,260.43,2024-01-30,livrée,CB,Île-de-France,Q1_2024,EUR,2024,1,1,Mardi,Toulouse,Île-de-France,Particulier,2020-07-20,Produit_Aud_63,Audio,ElecPlus,100-500€,Hiver,False,0.00,1289.00
CMD-Q1-01275,CLI0179,PRD0029,2,149.76,299.52,2024-02-10,livrée,CB,Occitanie,Q1_2024,EUR,2024,2,1,Samedi,Marseille,Auvergne-RA,Particulier,2022-10-23,Produit_Tél_29,Téléphonie,TechPro,100-500€,Hiver,False,0.00,475.00
CMD-Q1-01277,CLI0277,PRD0103,2,57.70,115.40,2024-02-26,livrée,Virement,Auvergne-RA,Q1_2024,EUR,2024,2,1,Lundi,Montpellier,Nouvelle-Aquitaine,Particulier,2020-06-12,Produit_Sto_103,Stockage,DataStore,100-500€,Hiver,False,0.00,1354.00
CMD-Q1-01278,CLI0404,PRD0145,8,54.52,436.16,2024-03-25,livrée,CB,Auvergne-RA,Q1_2024,EUR,2024,3,1,Lundi,Strasbourg,Auvergne-RA,Particulier,2021-02-08,,,,100-500€,Hiver,False,0.00,1141.00
CMD-Q1-01279,CLI0426,PRD0119,8,496.56,3972.48,2024-01-04,retournée,CB,PACA,Q1_2024,EUR,2024,1,1,Jeudi,Strasbourg,Auvergne-RA,Particulier,2022-06-01,Produit_Sto_119,Stockage,MediaShop,>2000€,Hiver,False,0.00,582.00
CMD-Q1-01280,CLI0379,PRD0100,9,62.84,565.56,2024-03-02,livrée,CB,Auvergne-RA,Q1_2024,EUR,2024,3,1,Samedi,Toulouse,Nouvelle-Aquitaine,Particulier,2023-06-05,Produit_Sto_100,Stockage,DataStore,500-2000€,Hiver,False,0.00,271.00
CMD-Q1-01281,CLI0026,PRD0073,9,200.41,1803.69,2024-02-18,annulée,Virement,Nouvelle-Aquitaine,Q1_2024,EUR,2024,2,1,Dimanche,Toulouse,Occitanie,PME,2020-07-02,Produit_Aud_73,Audio,TechPro,500-2000€,Hiver,True,1803.69,1326.00
CMD-Q1-01282,CLI0399,PRD0010,7,81.94,573.58,2024-02-09,annulée,PayPal,Occitanie,Q1_2024,EUR,2024,2,1,Vendredi,Paris,Île-de-France,Particulier,2022-09-06,Produit_Inf_10,Informatique,MediaShop,500-2000€,Hiver,True,573.58,521.00
CMD-Q1-01283,CLI0031,PRD0020,4,304.72,1218.88,2024-01-08,en_cours,Virement,Auvergne-RA,Q1_2024,EUR,2024,1,1,Lundi,Nantes,Occitanie,Particulier,2021-10-06,Produit_Inf_20,Informatique,TechPro,500-2000€,Hiver,False,0.00,824.00
CMD-Q1-01284,CLI0140,PRD0053,4,79.12,316.48,2024-03-02,livrée,CB,Auvergne-RA,Q1_2024,EUR,2024,3,1,Samedi,Lille,Île-de-France,Startup,2023-12-19,Produit_Tél_53,Téléphonie,ElecPlus,100-500€,Hiver,False,0.00,74.00
CMD-Q1-01285,CLI0060,PRD0070,1,28.37,28.37,2024-02-20,annulée,PayPal,PACA,Q1_2024,EUR,2024,2,1,Mardi,Marseille,PACA,Particulier,2022-03-04,Produit_Aud_70,Audio,ElecPlus,<100€,Hiver,True,28.37,718.00
CMD-Q1-01286,CLI0490,PRD0071,2,90.96,181.92,2024-02-09,en_cours,CB,Île-de-France,Q1_2024,EUR,2024,2,1,Vendredi,Montpellier,Occitanie,Particulier,2020-03-17,Produit_Aud_71,Audio,MediaShop,100-500€,Hiver,False,0.00,1424.00
CMD-Q1-01287,CLI0028,PRD0095,4,106.83,427.32,2024-02-04,en_cours,Chèque,Nouvelle-Aquitaine,Q1_2024,EUR,2024,2,1,Dimanche,Marseille,Île-de-France,Particulier,2022-04-27,Produit_Acc_95,Accessoires,MediaShop,100-500€,Hiver,False,0.00,648.00
CMD-Q1-01288,CLI0486,PRD0042,4,126.36,505.44,2024-02-14,livrée,Virement,Île-de-France,Q1_2024,EUR,2024,2,1,Mercredi,Toulouse,Auvergne-RA,PME,2022-07-11,,,,500-2000€,Hiver,False,0.00,583.00
CMD-Q1-01289,CLI0243,PRD0051,8,10.76,86.08,2024-01-23,annulée,CB,Île-de-France,Q1_2024,EUR,2024,1,1,Mardi,Paris,Nouvelle-Aquitaine,Grand Compte,2023-06-01,Produit_Tél_51,Téléphonie,TechPro,<100€,Hiver,True,86.08,236.00
CMD-Q1-01290,CLI9937,PRD0016,9,87.66,788.94,2024-02-19,livrée,Virement,Auvergne-RA,Q1_2024,EUR,2024,2,1,Lundi,,,,,Produit_Inf_16,Informatique,ElecPlus,500-2000€,Hiver,False,0.00,
CMD-Q1-01291,CLI0292,PRD0041,3,48.15,144.45,2024-02-05,livrée,CB,Auvergne-RA,Q1_2024,EUR,2024,2,1,Lundi,Lyon,PACA,Startup,2023-06-28,Produit_Tél_41,Téléphonie,TechPro,100-500€,Hiver,False,0.00,222.00
CMD-Q1-01293,CLI0492,PRD0085,4,181.81,727.24,2024-03-24,retournée,Virement,Nouvelle-Aquitaine,Q1_2024,EUR,2024,3,1,Dimanche,Marseille,Occitanie,PME,2022-03-13,Produit_Acc_85,Accessoires,DataStore,500-2000€,Hiver,False,0.00,742.00
CMD-Q1-01294,CLI0092,PRD0146,6,30.77,184.62,2024-01-28,livrée,CB,Auvergne-RA,Q1_2024,EUR,2024,1,1,Dimanche,Strasbourg,PACA,Startup,2020-02-24,Produit_Rés_146,Réseau,TechPro,100-500€,Hiver,False,0.00,1434.00
CMD-Q1-01295,CLI0165,PRD0047,7,68.36,478.52,2024-02-17,en_cours,CB,Occitanie,Q1_2024,EUR,2024,2,1,Samedi,Bordeaux,Auvergne-RA,Startup,2022-08-26,Produit_Tél_47,Téléphonie,TechPro,100-500€,Hiver,False,0.00,540.00
CMD-Q1-01296,CLI0035,PRD0123,1,71.91,71.91,2024-03-12,en_cours,Virement,PACA,Q1_2024,EUR,2024,3,1,Mardi,Nice,PACA,PME,2022-10-27,Produit_Sto_123,Stockage,ElecPlus,<100€,Hiver,False,0.00,502.00
CMD-Q1-01297,CLI0024,PRD0027,2,45.84,91.68,2024-01-29,livrée,CB,Occitanie,Q1_2024,EUR,2024,1,1,Lundi,Lyon,Auvergne-RA,Particulier,2023-09-20,Produit_Tél_27,Téléphonie,DataStore,<100€,Hiver,False,0.00,131.00
CMD-Q1-01298,CLI0190,PRD0068,5,12.48,62.40,2024-02-27,annulée,CB,Nouvelle-Aquitaine,Q1_2024,EUR,2024,2,1,Mardi,Nice,Île-de-France,PME,2023-08-09,Produit_Aud_68,Audio,TechPro,<100€,Hiver,True,62.40,202.00
CMD-Q1-01299,CLI0285,PRD0042,8,126.36,1010.88,2024-01-19,livrée,CB,Occitanie,Q1_2024,EUR,2024,1,1,Vendredi,Lille,PACA,Startup,2023-10-19,,,,500-2000€,Hiver,False,0.00,92.00
CMD-Q1-01300,CLI0321,PRD0052,2,118.68,237.36,2024-02-08,en_cours,CB,PACA,Q1_2024,EUR,2024,2,1,Jeudi,Strasbourg,Occitanie,PME,2023-10-12,,,,100-500€,Hiver,False,0.00,119.00
CMD-Q1-01301,CLI0380,PRD0034,1,36.63,36.63,2024-01-06,livrée,CB,Auvergne-RA,Q1_2024,EUR,2024,1,1,Samedi,Nantes,PACA,PME,2020-07-13,Produit_Tél_34,Téléphonie,MediaShop,<100€,Hiver,False,0.00,1272.00
CMD-Q1-01302,CLI0079,PRD0012,1,295.77,295.77,2024-02-15,livrée,Virement,Auvergne-RA,Q1_2024,EUR,2024,2,1,Jeudi,Montpellier,Auvergne-RA,Particulier,2023-01-16,Produit_Inf_12,Informatique,TechPro,100-500€,Hiver,False,0.00,395.00
CMD-Q1-01303,CLI0205,PRD0129,7,124.46,871.22,2024-03-07,annulée,CB,Occitanie,Q1_2024,EUR,2024,3,1,Jeudi,Nantes,Nouvelle-Aquitaine,Particulier,2021-04-25,,,,500-2000€,Hiver,True,871.22,1047.00
CMD-Q1-01304,CLI0112,PRD0012,2,295.77,591.54,2024-01-25,livrée,CB,Nouvelle-Aquitaine,Q1_2024,EUR,2024,1,1,Jeudi,Lyon,Île-de-France,PME,2022-01-22,Produit_Inf_12,Informatique,TechPro,500-2000€,Hiver,False,0.00,733.00
CMD-Q1-01305,CLI0115,PRD0091,8,75.28,602.24,2024-01-31,livrée,CB,Occitanie,Q1_2024,EUR,2024,1,1,Mercredi,Marseille,Occitanie,PME,2023-01-17,,,,500-2000€,Hiver,False,0.00,379.00
CMD-Q1-01306,CLI0191,PRD0050,1,27.92,27.92,2024-03-13,annulée,CB,PACA,Q1_2024,EUR,2024,3,1,Mercredi,Marseille,Nouvelle-Aquitaine,Particulier,2023-05-10,Produit_Tél_50,Téléphonie,DataStore,<100€,Hiver,True,27.92,308.00
CMD-Q1-01307,CLI0396,PRD0019,9,62.97,566.73,2024-01-27,livrée,CB,Occitanie,Q1_2024,EUR,2024,1,1,Samedi,Nice,PACA,Grand Compte,2020-06-18,,,,500-2000€,Hiver,False,0.00,1318.00
CMD-Q1-01308,CLI0362,PRD0116,1,52.36,52.36,2024-01-15,livrée,Virement,Occitanie,Q1_2024,EUR,2024,1,1,Lundi,Nantes,Île-de-France,Grand Compte,2022-03-28,Produit_Sto_116,Stockage,DataStore,<100€,Hiver,False,0.00,658.00
CMD-Q1-01309,CLI0287,PRD0040,2,71.91,143.82,2024-03-13,livrée,CB,PACA,Q1_2024,EUR,2024,3,1,Mercredi,Marseille,Nouvelle-Aquitaine,Startup,2020-11-02,,,,100-500€,Hiver,False,0.00,1227.00
CMD-Q1-01310,CLI0247,PRD0010,4,81.94,327.76,2024-03-18,livrée,Virement,PACA,Q1_2024,EUR,2024,3,1,Lundi,Strasbourg,PACA,Startup,2020-05-11,Produit_Inf_10,Informatique,MediaShop,100-500€,Hiver,False,0.00,1407.00
CMD-Q1-01311,CLI0430,PRD0086,1,74.32,74.32,2024-02-03,livrée,Virement,PACA,Q1_2024,EUR,2024,2,1,Samedi,Lyon,Nouvelle-Aquitaine,Startup,2023-01-12,Produit_Acc_86,Accessoires,MediaShop,<100€,Hiver,False,0.00,387.00
CMD-Q1-01312,CLI0423,PRD0037,6,48.24,289.44,2024-01-10,livrée,CB,Auvergne-RA,Q1_2024,EUR,2024,1,1,Mercredi,Strasbourg,Nouvelle-Aquitaine,Particulier,2022-07-13,Produit_Tél_37,Téléphonie,TechPro,100-500€,Hiver,False,0.00,546.00
CMD-Q1-01313,CLI0423,PRD0108,5,100.76,503.80,2024-02-04,livrée,PayPal,Occitanie,Q1_2024,EUR,2024,2,1,Dimanche,Strasbourg,Nouvelle-Aquitaine,Particulier,2022-07-13,Produit_Sto_108,Stockage,DataStore,500-2000€,Hiver,False,0.00,571.00
CMD-Q1-01314,CLI0205,PRD0018,9,121.33,1091.97,2024-02-12,livrée,CB,Île-de-France,Q1_2024,EUR,2024,2,1,Lundi,Nantes,Nouvelle-Aquitaine,Particulier,2021-04-25,,,,500-2000€,Hiver,False,0.00,1023.00
CMD-Q1-01315,CLI0258,PRD0060,2,436.88,873.76,2024-02-05,livrée,Virement,Nouvelle-Aquitaine,Q1_2024,EUR,2024,2,1,Lundi,Bordeaux,Île-de-France,Particulier,2021-12-04,,,,500-2000€,Hiver,False,0.00,793.00
CMD-Q1-01316,CLI0169,PRD0094,7,167.61,1173.27,2024-03-18,retournée,Chèque,Nouvelle-Aquitaine,Q1_2024,EUR,2024,3,1,Lundi,Strasbourg,Auvergne-RA,PME,2022-10-11,Produit_Acc_94,Accessoires,ElecPlus,500-2000€,Hiver,False,0.00,524.00
CMD-Q1-01317,CLI0431,PRD0058,6,118.62,711.72,2024-01-15,annulée,CB,Île-de-France,Q1_2024,EUR,2024,1,1,Lundi,Strasbourg,PACA,Particulier,2022-01-29,Produit_Aud_58,Audio,TechPro,500-2000€,Hiver,True,711.72,716.00
CMD-Q1-01318,CLI0081,PRD0020,9,304.72,2742.48,2024-02-23,livrée,CB,Occitanie,Q1_2024,EUR,2024,2,1,Vendredi,Lyon,Auvergne-RA,Grand Compte,2020-05-30,Produit_Inf_20,Informatique,TechPro,>2000€,Hiver,False,0.00,1364.00
CMD-Q1-01319,CLI0053,PRD0031,8,152.91,1223.28,2024-02-03,livrée,CB,PACA,Q1_2024,EUR,2024,2,1,Samedi,Montpellier,PACA,Particulier,2022-11-12,,,,500-2000€,Hiver,False,0.00,448.00
CMD-Q1-01320,CLI0349,PRD0047,6,68.36,410.16,2024-02-17,livrée,CB,PACA,Q1_2024,EUR,2024,2,1,Samedi,Toulouse,Nouvelle-Aquitaine,Particulier,2021-11-26,Produit_Tél_47,Téléphonie,TechPro,100-500€,Hiver,False,0.00,813.00
CMD-Q1-01321,CLI0264,PRD0126,5,82.76,413.80,2024-02-02,retournée,CB,Île-de-France,Q1_2024,EUR,2024,2,1,Vendredi,Strasbourg,Auvergne-RA,Particulier,2023-05-11,Produit_Rés_126,Réseau,MediaShop,100-500€,Hiver,False,0.00,267.00
CMD-Q1-01322,CLI0251,PRD0113,5,82.62,413.10,2024-02-26,livrée,CB,Occitanie,Q1_2024,EUR,2024,2,1,Lundi,Montpellier,Auvergne-RA,Particulier,2020-06-07,Produit_Sto_113,Stockage,ElecPlus,100-500€,Hiver,False,0.00,1359.00
CMD-Q1-01323,CLI0285,PRD0135,4,112.71,450.84,2024-02-03,livrée,CB,Occitanie,Q1_2024,EUR,2024,2,1,Samedi,Lille,PACA,Startup,2023-10-19,,,,100-500€,Hiver,False,0.00,107.00
CMD-Q1-01324,CLI0359,PRD0145,7,54.52,381.64,2024-01-05,inconnu,CB,Île-de-France,Q1_2024,EUR,2024,1,1,Vendredi,Lyon,Nouvelle-Aquitaine,PME,2020-02-22,,,,100-500€,Hiver,False,0.00,1413.00
CMD-Q1-01325,CLI0444,PRD0056,8,46.62,372.96,2024-01-27,livrée,PayPal,PACA,Q1_2024,EUR,2024,1,1,Samedi,Montpellier,Nouvelle-Aquitaine,Particulier,2021-01-11,Produit_Aud_56,Audio,TechPro,100-500€,Hiver,False,0.00,1111.00
CMD-Q1-01326,CLI0286,PRD0037,9,48.24,434.16,2024-01-23,livrée,CB,Occitanie,Q1_2024,EUR,2024,1,1,Mardi,Nice,Occitanie,PME,2023-05-26,Produit_Tél_37,Téléphonie,TechPro,100-500€,Hiver,False,0.00,242.00
CMD-Q1-01327,CLI0316,PRD0067,5,126.77,633.85,2024-02-28,livrée,Virement,PACA,Q1_2024,EUR,2024,2,1,Mercredi,Lyon,Occitanie,PME,2021-02-15,Produit_Aud_67,Audio,TechPro,500-2000€,Hiver,False,0.00,1108.00
CMD-Q1-01328,CLI0207,PRD0078,6,217.49,1304.94,2024-02-24,livrée,Virement,Nouvelle-Aquitaine,Q1_2024,EUR,2024,2,1,Samedi,Nice,Nouvelle-Aquitaine,Particulier,2020-09-18,Produit_Acc_78,Accessoires,DataStore,500-2000€,Hiver,False,0.00,1254.00
CMD-Q1-01329,CLI0362,PRD0135,8,112.71,901.68,2024-01-08,retournée,CB,Nouvelle-Aquitaine,Q1_2024,EUR,2024,1,1,Lundi,Nantes,Île-de-France,Grand Compte,2022-03-28,,,,500-2000€,Hiver,False,0.00,651.00
CMD-Q1-01330,CLI0291,PRD0049,4,65.78,263.12,2024-01-17,annulée,CB,Auvergne-RA,Q1_2024,EUR,2024,1,1,Mercredi,Lille,Occitanie,Particulier,2021-04-04,Produit_Tél_49,Téléphonie,TechPro,100-500€,Hiver,True,263.12,1018.00
CMD-Q1-01331,CLI0342,PRD0107,2,101.48,202.96,2024-01-05,annulée,PayPal,Île-de-France,Q1_2024,EUR,2024,1,1,Vendredi,Marseille,PACA,Particulier,2021-09-11,Produit_Sto_107,Stockage,ElecPlus,100-500€,Hiver,True,202.96,846.00
CMD-Q1-01332,CLI0054,PRD0145,9,54.52,490.68,2024-03-08,livrée,PayPal,Occitanie,Q1_2024,EUR,2024,3,1,Vendredi,Strasbourg,Auvergne-RA,Particulier,2020-04-13,,,,100-500€,Hiver,False,0.00,1425.00
CMD-Q1-01333,CLI0253,PRD0125,5,31.95,159.75,2024-03-20,annulée,CB,Auvergne-RA,Q1_2024,EUR,2024,3,1,Mercredi,Strasbourg,Île-de-France,Particulier,2023-03-15,Produit_Rés_125,Réseau,TechPro,100-500€,Hiver,True,159.75,371.00
CMD-Q1-01334,CLI0134,PRD0009,2,58.82,117.64,2024-03-05,livrée,CB,Nouvelle-Aquitaine,Q1_2024,EUR,2024,3,1,Mardi,Marseille,Île-de-France,Particulier,2023-07-18,Produit_Inf_9,Informatique,ElecPlus,100-500€,Hiver,False,0.00,231.00
CMD-Q1-01335,CLI0183,PRD0039,3,29.83,89.49,2024-02-05,annulée,Virement,Occitanie,Q1_2024,EUR,2024,2,1,Lundi,Bordeaux,PACA,PME,2020-11-19,Produit_Tél_39,Téléphonie,DataStore,<100€,Hiver,True,89.49,1173.00
CMD-Q1-01336,CLI0453,PRD0105,4,408.15,1632.60,2024-03-29,livrée,CB,Auvergne-RA,Q1_2024,EUR,2024,3,1,Vendredi,Paris,PACA,Particulier,2020-04-30,Produit_Sto_105,Stockage,TechPro,500-2000€,Hiver,False,0.00,1429.00
CMD-Q1-01337,CLI0348,PRD0109,2,18.30,36.60,2024-01-08,livrée,PayPal,Île-de-France,Q1_2024,EUR,2024,1,1,Lundi,Nantes,Occitanie,Grand Compte,2022-06-24,,,,<100€,Hiver,False,0.00,563.00
CMD-Q1-01338,CLI0356,PRD0135,3,112.71,338.13,2024-01-11,livrée,Virement,Auvergne-RA,Q1_2024,EUR,2024,1,1,Jeudi,Strasbourg,PACA,Grand Compte,2023-06-08,,,,100-500€,Hiver,False,0.00,217.00
CMD-Q1-01339,CLI0308,PRD0097,6,149.62,897.72,2024-01-31,livrée,CB,Nouvelle-Aquitaine,Q1_2024,EUR,2024,1,1,Mercredi,Bordeaux,Île-de-France,Particulier,2022-09-24,Produit_Sto_97,Stockage,MediaShop,500-2000€,Hiver,False,0.00,494.00
CMD-Q1-01340,CLI0317,PRD0143,3,104.00,312.00,2024-02-13,livrée,CB,Île-de-France,Q1_2024,EUR,2024,2,1,Mardi,Paris,Nouvelle-Aquitaine,Grand Compte,2021-10-16,Produit_Rés_143,Réseau,TechPro,100-500€,Hiver,False,0.00,850.00
CMD-Q1-01342,CLI0018,PRD0138,7,67.74,474.18,2024-03-16,livrée,Virement,PACA,Q1_2024,EUR,2024,3,1,Samedi,Paris,Occitanie,Startup,2022-02-09,,,,100-500€,Hiver,False,0.00,766.00
CMD-Q1-01343,CLI0043,PRD0051,6,10.76,64.56,2024-03-06,livrée,CB,Auvergne-RA,Q1_2024,EUR,2024,3,1,Mercredi,Bordeaux,Auvergne-RA,Particulier,2020-03-15,Produit_Tél_51,Téléphonie,TechPro,<100€,Hiver,False,0.00,1452.00
CMD-Q1-01344,CLI0221,PRD0056,6,46.62,279.72,2024-03-09,livrée,Virement,Auvergne-RA,Q1_2024,EUR,2024,3,1,Samedi,Toulouse,Auvergne-RA,PME,2023-05-21,Produit_Aud_56,Audio,TechPro,100-500€,Hiver,False,0.00,293.00
CMD-Q1-01345,CLI0373,PRD0024,8,20.71,165.68,2024-02-20,en_cours,CB,PACA,Q1_2024,EUR,2024,2,1,Mardi,Marseille,Occitanie,Grand Compte,2020-04-27,,,,100-500€,Hiver,False,0.00,1394.00
CMD-Q1-01346,CLI0219,PRD0120,3,107.93,323.79,2024-03-03,livrée,Chèque,Île-de-France,Q1_2024,EUR,2024,3,1,Dimanche,Nantes,Occitanie,PME,2021-05-24,,,,100-500€,Hiver,False,0.00,1014.00
CMD-Q1-01347,CLI0287,PRD0149,8,123.18,985.44,2024-01-01,annulée,CB,Nouvelle-Aquitaine,Q1_2024,EUR,2024,1,1,Lundi,Marseille,Nouvelle-Aquitaine,Startup,2020-11-02,,,,500-2000€,Hiver,True,985.44,1155.00
CMD-Q1-01348,CLI0261,PRD0145,8,54.52,436.16,2024-01-02,annulée,CB,Nouvelle-Aquitaine,Q1_2024,EUR,2024,1,1,Mardi,Montpellier,Nouvelle-Aquitaine,Grand Compte,2023-09-27,,,,100-500€,Hiver,True,436.16,97.00
CMD-Q1-01349,CLI0380,PRD0133,8,55.03,440.24,2024-03-30,livrée,Virement,Île-de-France,Q1_2024,EUR,2024,3,1,Samedi,Nantes,PACA,PME,2020-07-13,Produit_Rés_133,Réseau,DataStore,100-500€,Hiver,False,0.00,1356.00
CMD-Q1-01350,CLI0091,PRD0033,2,291.53,583.06,2024-02-25,livrée,CB,Occitanie,Q1_2024,EUR,2024,2,1,Dimanche,Nice,Auvergne-RA,PME,2023-10-18,,,,500-2000€,Hiver,False,0.00,130.00
CMD-Q1-01351,CLI0078,PRD0139,2,128.88,257.76,2024-02-16,livrée,PayPal,Occitanie,Q1_2024,EUR,2024,2,1,Vendredi,Montpellier,Île-de-France,Particulier,2021-08-01,Produit_Rés_139,Réseau,MediaShop,100-500€,Hiver,False,0.00,929.00
CMD-Q1-01352,CLI0421,PRD0026,7,334.76,2343.32,2024-02-21,annulée,CB,Île-de-France,Q1_2024,EUR,2024,2,1,Mercredi,Strasbourg,Île-de-France,PME,2023-01-28,,,,>2000€,Hiver,True,2343.32,389.00
CMD-Q1-01353,CLI0358,PRD0143,6,104.00,624.00,2024-02-09,livrée,Virement,Auvergne-RA,Q1_2024,EUR,2024,2,1,Vendredi,Paris,Auvergne-RA,Particulier,2021-10-21,Produit_Rés_143,Réseau,TechPro,500-2000€,Hiver,False,0.00,841.00
CMD-Q1-01354,CLI0406,PRD0082,6,36.44,218.64,2024-03-26,livrée,Chèque,PACA,Q1_2024,EUR,2024,3,1,Mardi,Strasbourg,Nouvelle-Aquitaine,Particulier,2021-04-19,Produit_Acc_82,Accessoires,DataStore,100-500€,Hiver,False,0.00,1072.00
CMD-Q1-01355,CLI0283,PRD0012,9,295.77,2661.93,2024-02-14,livrée,CB,Auvergne-RA,Q1_2024,EUR,2024,2,1,Mercredi,Lille,PACA,Particulier,2022-07-18,Produit_Inf_12,Informatique,TechPro,>2000€,Hiver,False,0.00,576.00
CMD-Q1-01356,CLI0116,PRD0119,7,496.56,3475.92,2024-01-14,livrée,CB,PACA,Q1_2024,EUR,2024,1,1,Dimanche,Montpellier,PACA,PME,2023-05-03,Produit_Sto_119,Stockage,MediaShop,>2000€,Hiver,False,0.00,256.00
CMD-Q1-01357,CLI0162,PRD0023,7,163.48,1144.36,2024-01-21,livrée,CB,Occitanie,Q1_2024,EUR,2024,1,1,Dimanche,Toulouse,Nouvelle-Aquitaine,Particulier,2022-08-29,Produit_Inf_23,Informatique,TechPro,500-2000€,Hiver,False,0.00,510.00
